name,price,href,size,color,rpm,airflow,noise_level,pwm
Rosewill RFA-120-WL,,https://pcpartpicker.com/product/Q8DwrH/rosewill-case-fan-rfa120wl,120,Clear,2000,74.48,29.28,false
Rosewill RFA-120-RL,,https://pcpartpicker.com/product/Fwdqqs/rosewill-case-fan-rfa120rl,120,Red,2000,74.48,29.28,false
Thermaltake Thunderblade,,https://pcpartpicker.com/product/KvXfrH/thermaltake-case-fan-af0030,120,Red,1800,70.2,31.7,false
Silverstone FM,,https://pcpartpicker.com/product/DrNp99/silverstone-fm181-150-cfm-180-mm-fan-fm181,180,White,"500,1300","65,150","17,36",false
Xigmatek Crystal,,https://pcpartpicker.com/product/ptzv6h/xigmatek-case-fan-clff1255,120,Clear,1500,68.33,20,false
Xigmatek Crystal,,https://pcpartpicker.com/product/tjdqqs/xigmatek-case-fan-clff1254,120,Clear,1500,68.33,20,false
Xigmatek Crystal,,https://pcpartpicker.com/product/g2JwrH/xigmatek-case-fan-clff1253,120,Clear,1500,68.33,20,false
Xigmatek Crystal,,https://pcpartpicker.com/product/hWFPxr/xigmatek-case-fan-clff1252,120,Clear,1500,68.33,20,false
Xigmatek Crystal,,https://pcpartpicker.com/product/Hwdqqs/xigmatek-case-fan-clff1251,120,Clear,1500,68.33,20,false
Xigmatek XLF,32.92,https://pcpartpicker.com/product/dKvRsY/xigmatek-case-fan-xlff1253,120,Orange,1500,61,20,false
Xigmatek Crystal,,https://pcpartpicker.com/product/7hh9TW/xigmatek-case-fan-clff8252,80,Clear,2200,,,false
Xigmatek Crystal,,https://pcpartpicker.com/product/7zQypg/xigmatek-case-fan-clff1453,140,Clear,1000,60.46,16,false
Xigmatek Crystal,,https://pcpartpicker.com/product/VJckcf/xigmatek-case-fan-clff1452,140,Clear,1000,60.46,16,false
Xigmatek Crystal,,https://pcpartpicker.com/product/bqjG3C/xigmatek-case-fan-clff1451,140,Clear,1000,60.46,16,false
Xigmatek XLF,,https://pcpartpicker.com/product/f37wrH/xigmatek-case-fan-xlff1455,140,Black,1000,63.5,16,false
Xigmatek XLF,,https://pcpartpicker.com/product/GKvRsY/xigmatek-case-fan-xlff1454,140,Clear,1000,63.5,16,false
Xigmatek XLF,,https://pcpartpicker.com/product/4yYXsY/xigmatek-case-fan-xlff1453,140,Orange,1000,63.5,16,false
Xigmatek XLF,,https://pcpartpicker.com/product/937wrH/xigmatek-case-fan-xlff1256,120,Blue,1500,61,20,false
Xigmatek XLF,,https://pcpartpicker.com/product/36JwrH/xigmatek-case-fan-xlff1255,120,Black,"800,1500",61,20,true
Xigmatek XLF,,https://pcpartpicker.com/product/MR7wrH/xigmatek-case-fan-xlff1254,120,Clear,1500,61,20,false
Xion Alphawing,,https://pcpartpicker.com/product/kL8Zxr/xion-case-fan-axpgf140ledr,140,Translucent Black,1000,59.6,"18.6,23.3",false
Xion Alphawing,,https://pcpartpicker.com/product/b7Qypg/xion-axp-gf120_wt-5102-cfm-120-mm-fan-axp-gf120_wt,120,White,1200,51.02,"19.6,25.2",false
Xion Alphawing,,https://pcpartpicker.com/product/kxphP6/xion-case-fan-axpgf120ledr,120,Translucent Black,1200,51.02,"19.6,25.2",false
Xion Alphawing,,https://pcpartpicker.com/product/rZNp99/xion-axp-gf120_bl-5102-cfm-120-mm-fan-axp-gf120_bl,120,Blue,1200,51.02,"19.6,25.2",false
Xigmatek XLF,,https://pcpartpicker.com/product/nc8Zxr/xigmatek-case-fan-xlff2006,200,Blue,800,76,18,false
Xigmatek XLF,,https://pcpartpicker.com/product/YnxfrH/xigmatek-case-fan-xlff2004,200,Black,800,76,18,false
Xion Alphawing,,https://pcpartpicker.com/product/2XDwrH/xion-axp-gf80_wt-2565-cfm-80-mm-fan-axp-gf80_wt,80,White,2000,25.65,"17.2,22",false
Xion Alphawing,,https://pcpartpicker.com/product/x7Qypg/xion-axp-gf140_wt-596-cfm-140-mm-fan-axp-gf140_wt,140,White,1000,59.6,"18.6,23.3",false
Apevia CF8S,,https://pcpartpicker.com/product/WYkD4D/apevia-cf8s-1685-cfm-80-mm-fan-cf8s,80,Clear,1500,16.85,16.6,false
Apevia CF8SL-B4C,,https://pcpartpicker.com/product/q2vRsY/apevia-cf8sl-b4c-1721-cfm-80-mm-fan-cf8sl-b4c,80,Clear,1500,17.21,20,false
BitFenix Spectre Pro,,https://pcpartpicker.com/product/8HPfrH/bitfenix-case-fan-bfflpro14025brp,140,Black,1200,86.73,22.8,false
Evercool FAN-EC12038M12B,,https://pcpartpicker.com/product/KX4gXL/evercool-fan-ec12038m12b-799-cfm-120-mm-fan-fan-ec12038m12b,120,Black,2300,79.9,38,false
Logisys CCF80UVBL,,https://pcpartpicker.com/product/XfXfrH/logisys-case-fan-ccf80uvbl,80,Clear,2700,31.73,28,false
NZXT Air Flow,,https://pcpartpicker.com/product/VBXfrH/nzxt-case-fan-rffz140o1,140,Clear,1000,83.6,24.5,false
Rosewill RFA-80-BL,,https://pcpartpicker.com/product/kr4gXL/rosewill-case-fan-rfa80bl,80,Blue,2500,33.21,22.41,false
Silverstone SCOOL,,https://pcpartpicker.com/product/wM9KHx/silverstone-scool121-4215-cfm-120-mm-fan-scool121,120,Blue,"400,950","17.75,42.15","15,18",false
ARCTIC ACF8 Pro,,https://pcpartpicker.com/product/QPw323/arctic-cooling-case-fan-acf8propwm,80,White / Black,"700,2000",,,true
LEPA LP70D08R,,https://pcpartpicker.com/product/kVxfrH/lepa-case-fan-lp70d08r,80,Black,1200,"23.27,42.64","17,25",false
LEPA LP70D12R,,https://pcpartpicker.com/product/x4H323/lepa-case-fan-lp70d12r,120,Black,1600,,24,false
LEPA LPCP12N-BL,,https://pcpartpicker.com/product/7mXfrH/lepa-case-fan-lpcp12nbl,120,Transparent,900,40.18,16,false
LEPA LPCP12N-R,,https://pcpartpicker.com/product/86Gkcf/lepa-case-fan-lpcp12nr,120,Transparent,900,40.18,16,false
LEPA Casino,,https://pcpartpicker.com/product/9bmLrH/lepa-case-fan-lpvc1c12pbl,120,Transparent,"600,1600","24.85,63.91","15,25",true
LEPA Casino,,https://pcpartpicker.com/product/3hh9TW/lepa-casino-4c-6391-cfm-120-mm-fan-lpvc4c12p,120,Transparent,"600,1600","24.85,63.91","15,25",true
LEPA Vortex,,https://pcpartpicker.com/product/R2vRsY/lepa-case-fan-lpvx12p,120,Transparent,"600,1600","24.85,63.91","15,25",true
LEPA Vortex,,https://pcpartpicker.com/product/nc9KHx/lepa-case-fan-lpvx14p,140,Transparent,"600,1600","32.04,62.68","15,20",true
NZXT FZ,,https://pcpartpicker.com/product/NdyFf7/nzxt-case-fan-rffz20su1,200,Transparent,700,103,20,false
NZXT FZ,,https://pcpartpicker.com/product/sqCwrH/nzxt-case-fan-rffz20so1,200,Transparent,700,103,20,false
NZXT FZ,,https://pcpartpicker.com/product/yJJwrH/nzxt-case-fan-rffz20sg1,200,Transparent,700,103,20,false
NZXT FZ,,https://pcpartpicker.com/product/k4H323/nzxt-case-fan-rffz120o1,120,Clear,1200,59.1,26.8,false
NZXT FZ,,https://pcpartpicker.com/product/xy6BD3/nzxt-case-fan-rffz120g1,120,Clear,1200,59.1,26.8,false
BitFenix Spectre,,https://pcpartpicker.com/product/mfXfrH/bitfenix-case-fan-bffscfp14025wwrp,140,White,"700,1800",56.1,24.2,true
BitFenix Spectre Pro,,https://pcpartpicker.com/product/8FR48d/bitfenix-case-fan-bfflpro23030wrp,230,Black,900,156.27,25.6,false
BitFenix Spectre,,https://pcpartpicker.com/product/9j6BD3/bitfenix-case-fan-bffblfp14025wrp,140,Translucent Black,"700,1800",56.1,24.2,true
BitFenix Spectre,,https://pcpartpicker.com/product/VdyFf7/bitfenix-case-fan-bffblfp14025rrp,140,Translucent Black,"700,1800",56.1,24.2,true
BitFenix Spectre,,https://pcpartpicker.com/product/RN8Zxr/bitfenix-case-fan-bffblfp14025orp,140,Translucent Black,"700,1800",56.1,24.2,true
BitFenix Spectre,,https://pcpartpicker.com/product/kvBv6h/bitfenix-case-fan-bffblf14025rrp,140,Black,1000,47.7,20,false
BitFenix Spectre,,https://pcpartpicker.com/product/7r4gXL/bitfenix-case-fan-bffblfp12025brp,120,Translucent Black,"700,1800",51.3,22.5,true
BitFenix Spectre,,https://pcpartpicker.com/product/xZV48d/bitfenix-case-fan-bffblf12025wrp,120,Black,1000,43.5,20,false
Apevia CF312SL-URD 3-Pack,,https://pcpartpicker.com/product/wMzv6h/apevia-case-fan-cf312slurd,120,Red,1700,,29.67,false
Silverstone FN,,https://pcpartpicker.com/product/XtvRsY/silverstone-case-fan-fn121pwl,120,Transparent,1200,58.47,25.15,false
Zalman F3,,https://pcpartpicker.com/product/8RrG3C/zalman-case-fan-zmf3rl,120,Transparent,"1000,1800",,"20,32",false
Zalman F3,,https://pcpartpicker.com/product/mdyFf7/zalman-case-fan-zmf3gl,120,Transparent,"1000,1800",,"20,32",false
Zalman F2,,https://pcpartpicker.com/product/Csdqqs/zalman-case-fan-zmf2rl,92,Transparent,"1500,2800",,"20,35",false
Zalman F2,,https://pcpartpicker.com/product/c3Lypg/zalman-case-fan-zmf2gl,92,Transparent,"1500,2800",,,false
Antec True Quiet,,https://pcpartpicker.com/product/c7K7YJ/antec-case-fan-truequiet120white,120,White,"600,1000","21.2,35.3","8.9,19.89",false
Apevia CF12SL-SBL,,https://pcpartpicker.com/product/h4xfrH/apevia-case-fan-cf12slsbl,120,Blue,1500,50.28,21.1,false
Apevia CF12SL-SGN,,https://pcpartpicker.com/product/XT2kcf/apevia-case-fan-cf12slsgn,120,Green,1500,50.28,21.1,false
Apevia CF8S-UBL,,https://pcpartpicker.com/product/H6CwrH/apevia-case-fan-cf8subl,80,UV Blue,2000,25.64,22.05,false
BitFenix Spectre,,https://pcpartpicker.com/product/yLMFf7/bitfenix-case-fan-bffblf12025orp,120,Black,1000,43.5,20,false
BitFenix Spectre,,https://pcpartpicker.com/product/v8phP6/bitfenix-case-fan-bffblf14025brp,140,Black,1000,47.7,20,false
BitFenix Spectre,,https://pcpartpicker.com/product/P7K7YJ/bitfenix-case-fan-bffblfp12025rrp,120,Translucent Black,"700,1800",51.3,22.5,true
BitFenix Spectre Pro,,https://pcpartpicker.com/product/svPfrH/bitfenix-case-fan-bfflpro12025rrp,120,Black,1200,56.22,18.89,false
BitFenix Spectre Pro,,https://pcpartpicker.com/product/JzJwrH/bitfenix-case-fan-bfflpro14025rrp,140,Black,1200,86.73,22.8,false
BitFenix Spectre Pro,,https://pcpartpicker.com/product/tx8Zxr/bitfenix-case-fan-bfflpro20025brp,200,Black,900,148.72,27.5,false
BitFenix Spectre,,https://pcpartpicker.com/product/XmXfrH/bitfenix-case-fan-bffscf14025kkrp,140,Black,1000,47.7,20,false
BitFenix Spectre,,https://pcpartpicker.com/product/JNrG3C/bitfenix-case-fan-bffscfp14025kkrp,140,Black,"700,1800",56.1,24.2,true
BitFenix Spectre Pro,,https://pcpartpicker.com/product/cyGkcf/bitfenix-case-fan-bffspro14025kkrp,140,Black,1200,86.73,22.8,false
BitFenix Spectre Pro,,https://pcpartpicker.com/product/HfXfrH/bitfenix-case-fan-bffspro14025wwrp,140,White,1200,86.73,22.8,false
BitFenix Spectre Pro,,https://pcpartpicker.com/product/PmXfrH/bitfenix-case-fan-bffspro20025kkrp,200,Black,900,148.72,27.5,false
Evercool FAN-AL8025B,,https://pcpartpicker.com/product/wGyFf7/evercool-case-fan-fanal8025b,80,Silver,2500,32.4,,false
Evercool FAN-ALED9225B,,https://pcpartpicker.com/product/JvPfrH/evercool-case-fan-fanaled9225b,92,Black / Silver,2200,38.4,25,false
Evercool Spider Filter,28.99,https://pcpartpicker.com/product/HY3RsY/evercool-case-fan-sff8,80,Red,2500,32.5,20,false
Prolimatech Vortex,,https://pcpartpicker.com/product/9dBv6h/prolimatech-case-fan-proalumrd,140,Black / Silver,"900,1600","65,127","15,28",false
Thermaltake Thunderblade,,https://pcpartpicker.com/product/2yGkcf/thermaltake-case-fan-af0029,92,Black,2850,48.7,37.6,false
Thermaltake TurboFan,,https://pcpartpicker.com/product/z3Lypg/thermaltake-case-fan-a2492,120,Red / Black,1400,50,17,false
Delta Electronics FFB1212EHE-F00,,https://pcpartpicker.com/product/jFR48d/delta-electronics-case-fan-ffb1212ehef00,120,Black,4000,190,59,false
Xion Alphawing,,https://pcpartpicker.com/product/rdyFf7/xion-case-fan-axpgf120ledbl,120,Black,1200,51.02,"19.6,25.2",false
Xion Alphawing,,https://pcpartpicker.com/product/3BMFf7/xion-case-fan-axpgf120rd,120,Red / Black,1200,51.02,"19.6,25.2",false
Xion Alphawing,,https://pcpartpicker.com/product/F3rG3C/xion-case-fan-axpgf140ledbl,140,Black,1000,59.6,"18.6,23.3",false
be quiet! Shadow Wings,,https://pcpartpicker.com/product/hKfp99/be-quiet-case-fan-bl025,92,White,1800,"32.6,54.4",17.8,true
be quiet! Silent Wings 2,,https://pcpartpicker.com/product/tQphP6/be-quiet-case-fan-bl029,92,Black,1800,"32.6,55.4",17.4,true
be quiet! Silent Wings Pure,,https://pcpartpicker.com/product/yVjG3C/be-quiet-case-fan-bl041,80,Black,1800,"24.7,42",17.5,false
be quiet! Shadow Wings,,https://pcpartpicker.com/product/JtMFf7/be-quiet-case-fan-bl051,80,Black,2000,"26,44.1",15.8,false
be quiet! Shadow Wings,,https://pcpartpicker.com/product/Xnbp99/be-quiet-case-fan-bl052,92,Black,1800,"32.6,54.4",16.9,false
Masscool FD12025B1H3/4,,https://pcpartpicker.com/product/mrdqqs/masscool-case-fan-fd12025b1h34,120,Black,2200,81.02,25,false
Antec True Quiet,,https://pcpartpicker.com/product/TqTmP6/antec-case-fan-truequiet140,140,Black / Yellow,"500,800","20.3,32.4","9.8,20",false
Enermax T.B. Vegas Quad,,https://pcpartpicker.com/product/9KW9TW/enermax-uctvq12p-7598-cfm-120-mm-fan-uctvq12p,120,Black,"1200,1800","50.68,75.98","20,25",true
Kingwin CF-012LBR,,https://pcpartpicker.com/product/K2h9TW/kingwin-case-fan-cf012lbr,120,Red / Black,950,40,19,false
Kingwin CF-012LBW,,https://pcpartpicker.com/product/qB2kcf/kingwin-case-fan-cf012lbw,120,Black / White,950,40,19,false
Nexus D14SL-14,,https://pcpartpicker.com/product/Npfp99/nexus-case-fan-d14sl14,140,Black / White,1000,46.87,"15,20",false
Masscool BLD12025S1M,,https://pcpartpicker.com/product/9PR48d/masscool-case-fan-bld12025s1m,120,Transparent,2000,79.8,38,false
Swiftech HELIX,,https://pcpartpicker.com/product/cpfp99/swiftech-case-fan-helix120bw,120,Black / White,1800,55,33,false
Apevia CF12SL-T4C,,https://pcpartpicker.com/product/LVMFf7/apevia-cf12sl-t4c-5028-cfm-120-mm-fan-cf12sl-t4c,120,Black,1500,50.28,21.1,false
Gelid Solutions Wing,,https://pcpartpicker.com/product/B2h9TW/gelid-solutions-case-fan-fnfw0820,80,Black / Green,2000,28.1,"10,21",false
Gelid Solutions Wing,,https://pcpartpicker.com/product/zqTmP6/gelid-solutions-case-fan-fnfw0920,92,Black / Green,2000,39.79,22.5,false
Phanteks F140HP,,https://pcpartpicker.com/product/LzqdnQ/phanteks-case-fan-phf140hpbk,140,White / Gray,"600,1300","40.9,88.6","15.22,19",false
Phanteks F140HP,,https://pcpartpicker.com/product/YMLypg/phanteks-case-fan-phf140hpbl,140,White / Blue,"600,1300","40.9,88.6","15.22,19",false
Phanteks F140HP,,https://pcpartpicker.com/product/fNK7YJ/phanteks-case-fan-phf140hprd,140,White / Red,"600,1300","40.9,88.6","15.22,19",false
Phanteks F140SP,,https://pcpartpicker.com/product/Grdqqs/phanteks-case-fan-phf140spbkbled,140,Black / White,1200,82.1,19,false
Thermaltake DuraMax,,https://pcpartpicker.com/product/hVMFf7/thermaltake-case-fan-af0060,120,Black,2000,78,36,false
Corsair AF140,,https://pcpartpicker.com/product/44yFf7/corsair-case-fan-co9050017pled,140,Black,1200,66.4,25.5,false
Thermalright TY,,https://pcpartpicker.com/product/pkFPxr/thermalright-case-fan-ty140,140,Brown / Black,"900,1300","28.3,73.6","17,21",true
Thermalright TY,,https://pcpartpicker.com/product/tFzv6h/thermalright-case-fan-ty141,140,Brown,"900,1300","28.3,73.6","17,21",true
Thermalright TY,,https://pcpartpicker.com/product/gjtCmG/thermalright-case-fan-ty143,140,Orange,"600,2500","31.4,130","21,45",true
Apevia CF308SL-BRD,,https://pcpartpicker.com/product/r7fp99/apevia-case-fan-cf308slbrd,80,Black / Red,1500,17.21,20,false
Enermax Magma Advance,,https://pcpartpicker.com/product/2RZQzy/enermax-case-fan-ucmaa8,80,Black / Red,,,,false
Enermax T.B. Apollish,,https://pcpartpicker.com/product/YJjG3C/enermax-tb-apollish-12347-cfm-180-mm-fan-ucta18a-r,180,Black / Red,"600,1200","68.6,123.47","15,20",false
Titan TFD-12015H12ZP,19.98,https://pcpartpicker.com/product/FG7wrH/titan-case-fan-tfd12015h12zp,120,Black / White,"150,1500",52.95,"5,28.6",false
BitFenix Spectre Pro,,https://pcpartpicker.com/product/Bzzv6h/bitfenix-case-fan-bfflpro23030brp,230,Black,900,156.27,25.6,false
ARCTIC F9 Pro,,https://pcpartpicker.com/product/RnW9TW/arctic-cooling-case-fan-afaco09p00gba01,92,White / Black,2000,39,,false
ARCTIC F12 Pro,,https://pcpartpicker.com/product/VL6BD3/arctic-cooling-case-fan-afaco12p00gba01,120,White / Black,1500,54,,false
ARCTIC F9 Pro,,https://pcpartpicker.com/product/dMqdnQ/arctic-cooling-case-fan-afaco12pp0gba01,120,White / Black,1500,57,,true
BitFenix Spectre Pro,,https://pcpartpicker.com/product/vqxfrH/bitfenix-case-fan-bfflpro23030rrp,230,Black / Red,900,156.27,25.6,false
Apevia CF14SL-UBL,,https://pcpartpicker.com/product/X2tCmG/apevia-case-fan-cf14slubl,140,Translucent Blue,1200,59.6,29.4,false
Scythe Slipstream,,https://pcpartpicker.com/product/xQFPxr/scythe-case-fan-sm1425sl12hpvcv,140,Black,"500,1700","27,92","9.6,36.4",true
Scythe Slipstream,,https://pcpartpicker.com/product/3TXfrH/scythe-case-fan-sm1425sl12m,140,Black,1200,65.2,23.2,false
Akasa Piranha,,https://pcpartpicker.com/product/DL6BD3/akasa-case-fan-akfn072,120,Black / Gray,"600,1900",79.13,"6.4,27.2",true
Apevia 14SL-GN,,https://pcpartpicker.com/product/HwTmP6/apevia-case-fan-14slgn,140,Green,1200,59.6,29.4,false
Apevia 14SL-RD,,https://pcpartpicker.com/product/jfJwrH/apevia-case-fan-14slrd,140,Red,1200,59.6,29.4,false
Enermax Magma Advance,,https://pcpartpicker.com/product/kFBv6h/enermax-case-fan-ucmaa12a,120,Black / Red,"1000,1800","47.67,83.03","13,20",false
Enermax T.B. Vegas Single,,https://pcpartpicker.com/product/j7kD4D/enermax-case-fan-uctvs12pbl,120,Blue,"500,1800","20.42,75.98","14,25",true
Enermax T.B. Vegas Single,,https://pcpartpicker.com/product/77kD4D/enermax-case-fan-uctvs12pr,120,Red,"500,1800","20.42,75.98","14,25",true
Enermax T.B. Vegas Single,,https://pcpartpicker.com/product/Pd3RsY/enermax-case-fan-uctvs12pw,120,White,"500,1800","20.42,75.98","14,25",true
NZXT FN V2,,https://pcpartpicker.com/product/z63RsY/nzxt-case-fan-rffnv2120,120,Black / White,1200,45,21,false
NZXT FN V2,,https://pcpartpicker.com/product/BLvRsY/nzxt-case-fan-rffnv2140,140,Black / White,1000,50,21,false
SHARKOON Shark Blade,,https://pcpartpicker.com/product/s8W9TW/sharkoon-case-fan-000skbr,120,Black / Red,1000,33,19,false
Antec True Quiet,,https://pcpartpicker.com/product/7MJwrH/antec-case-fan-truequiet120ufogr,120,Black / Orange,"600,1000","21.1,46.3","8.9,19.9",false
Antec True Quiet,,https://pcpartpicker.com/product/Kc3RsY/antec-case-fan-truequiet120uford,120,Black / Orange,"600,1000","21.1,46.3","8.9,19.9",false
Antec True Quiet,,https://pcpartpicker.com/product/pQ8Zxr/antec-case-fan-truequiet120ufowt,120,Black / Orange,"600,1000","21.1,46.3","8.9,19.9",false
Apevia 12S-BK,,https://pcpartpicker.com/product/8YyFf7/apevia-case-fan-12sbk,120,Black,1500,57.67,24.7,false
Apevia 312S-BK,,https://pcpartpicker.com/product/CbNp99/apevia-case-fan-312sbk,120,Black,1500,57.67,24.7,false
Thermaltake Pure,,https://pcpartpicker.com/product/9GsKHx/thermaltake-case-fan-clf005pl12bla,120,Black,,40.99,19.5,false
Xigmatek CFS,,https://pcpartpicker.com/product/t7ckcf/xigmatek-case-fan-cfsoxgkswu2,120,Black / Green,1400,53.34,14,false
Xigmatek CFS,,https://pcpartpicker.com/product/ZJvRsY/xigmatek-case-fan-cfsoxgkswu3,120,Black / Blue,1400,53.34,14,false
Xigmatek CFS,,https://pcpartpicker.com/product/pBsKHx/xigmatek-case-fan-cfsoxgkswu4,120,Black / Red,1400,53.34,14,false
Xigmatek CFS,,https://pcpartpicker.com/product/KXCwrH/xigmatek-case-fan-cfsoxgkswu5,120,Black / Orange,1400,53.34,14,false
Xigmatek CFS,,https://pcpartpicker.com/product/wgDwrH/xigmatek-case-fan-cfsoxgkswu6,120,Black / Yellow,1400,53.34,14,false
be quiet! Silent Wings 2,,https://pcpartpicker.com/product/GHYXsY/be-quiet-case-fan-bl030,120,Black,1500,50.5,16.5,true
Xigmatek eXTREME OCTAGON,,https://pcpartpicker.com/product/ZKCwrH/xigmatek-case-fan-xoff1253,120,Black / Blue,1400,53.34,14,false
Aerocool DS,,https://pcpartpicker.com/product/4kCwrH/aerocool-case-fan-ds120mmwhite,120,Black / White,"1100,1500","62.5,81.5","14.8,23.1",false
Aerocool DS,,https://pcpartpicker.com/product/N4R48d/aerocool-case-fan-ds140mmblack,140,Black / Gray,"1100,1500","71.2,93.4","15.5,23.4",false
Aerocool DS,,https://pcpartpicker.com/product/BHYXsY/aerocool-case-fan-ds140mmwhite,140,Black / White,"1100,1500","71.2,93.4","15.5,23.4",false
CRYORIG XF140,,https://pcpartpicker.com/product/V3fp99/cryorig-case-fan-crxfa,140,Black,"700,1300",76,23,true
CRYORIG XT140,,https://pcpartpicker.com/product/7YphP6/cryorig-case-fan-crxta,140,Black,"700,1300",65,24,true
Antec PRO DBB,,https://pcpartpicker.com/product/c9h9TW/antec-case-fan-pro92mmdbb,92,Clear,2600,42.4,33,false
Nanoxia Deep Silence,,https://pcpartpicker.com/product/CMJwrH/nanoxia-case-fan-nds120pwm1500,120,Black / Green,"650,1400",67.3,16.89,true
Nanoxia Deep Silence,,https://pcpartpicker.com/product/Hn3RsY/nanoxia-case-fan-nds921400,92,Black / Green,"800,1400","21.5,23.6","7.2,13.7",false
Raidmax RX-120SR-G,,https://pcpartpicker.com/product/Zvzv6h/raidmax-case-fan-rx120srg,120,Black / Green,1200,38,22,false
Raidmax RX-120SR-GY,,https://pcpartpicker.com/product/dfYXsY/raidmax-case-fan-rx120srgy,120,Black / Gray,1200,38,22,false
Rosewill RABF-131209,,https://pcpartpicker.com/product/mjPfrH/rosewill-case-fan-rabf131209,120,Black,2000,59.8,37,false
Rosewill RABF-131409,,https://pcpartpicker.com/product/Zd4gXL/rosewill-case-fan-rabf131409,140,Black,,55.4,22,false
Rosewill RABL-131209B,,https://pcpartpicker.com/product/4VrG3C/rosewill-case-fan-rabl131209b,120,Black,2000,59.8,36,false
Rosewill RABL-131209R,,https://pcpartpicker.com/product/fZg323/rosewill-case-fan-rabl131209r,120,Black,2000,59.8,36,false
Rosewill RFBL-131411B,,https://pcpartpicker.com/product/HDphP6/rosewill-case-fan-rfbl131411b,140,Clear,1200,48.7,23,false
Rosewill RFBL-131411R,,https://pcpartpicker.com/product/4Q8Zxr/rosewill-case-fan-rfbl131411r,140,Clear,1200,48.7,23,false
Rosewill RFTL-131209R,,https://pcpartpicker.com/product/DsR48d/rosewill-case-fan-rftl131209r,120,Clear,2000,59.8,36,false
Rosewill RFTL-131409B,,https://pcpartpicker.com/product/czbp99/rosewill-case-fan-rftl131409b,140,Clear,,55.4,21,false
Rosewill RFTL-131409R,,https://pcpartpicker.com/product/yBsKHx/rosewill-case-fan-rftl131409r,140,Clear,,55.4,21,false
Rosewill RNBF-131209,,https://pcpartpicker.com/product/TxDwrH/rosewill-case-fan-rnbf131209,120,Black,2000,59.8,37,false
Rosewill RNBL-131209B,,https://pcpartpicker.com/product/v7ckcf/rosewill-case-fan-rnbl131209b,120,Black,2000,59.8,36,false
Rosewill RNBL-131209R,,https://pcpartpicker.com/product/JW2kcf/rosewill-case-fan-rnbl131209r,120,Black,2000,59.8,36,false
Rosewill RNBL-131409B,,https://pcpartpicker.com/product/bHYXsY/rosewill-case-fan-rnbl131409b,140,Black,,55.4,21,false
Rosewill RNBL-131409R,,https://pcpartpicker.com/product/td4gXL/rosewill-case-fan-rnbl131409r,140,Black,,55.4,21,false
Zalman F1,,https://pcpartpicker.com/product/zQ8Zxr/zalman-case-fan-f1fdb,80,Black / Clear,"1400,2000",,"18,23",false
Zalman F2 Plus,,https://pcpartpicker.com/product/KjPfrH/zalman-case-fan-zmf2plus,92,Black,2800,47.2,36,false
Thermaltake DuraMax,,https://pcpartpicker.com/product/3fYXsY/thermaltake-case-fan-af0058,80,Black,2900,38.2,31.3,false
