name,price,href,type,color,psu,side_panel,external_volume,internal_35_bays
Azza Silentium 920B,,https://pcpartpicker.com/product/nBkD4D/azza-case-csaz920b,ATX Mid Tower,Black,,,,5
In Win C583T.CQ350TB3L,,https://pcpartpicker.com/product/Tmw323/inwin-case-c583tcq350tb3l,ATX Mid Tower,Black,350,,35,3
In Win EM013.CQ350TS3L,,https://pcpartpicker.com/product/kyYXsY/inwin-case-em013cq350ts3l,MicroATX Mini Tower,Black,350,,25.3,2
In Win IW-Z611T.CQ350TSL,,https://pcpartpicker.com/product/jkxfrH/inwin-case-iwz611tcq350tsl,MicroATX Mini Tower,Black / Silver,350,,24.2,1
In Win Z653T.CQ350TB3L,,https://pcpartpicker.com/product/bxphP6/inwin-case-z653tcq350tb3l,MicroATX Mini Tower,Black,,,24.2,1
Silverstone GD01B-R-USB3.0,,https://pcpartpicker.com/product/w8fp99/silverstone-case-gd01brusb30,HTPC,Black,,,,6
Silverstone LC16BM-USB3.0,,https://pcpartpicker.com/product/6b7wrH/silverstone-case-lc16bmusb30,HTPC,Black,,,,6
Silverstone RL04W,,https://pcpartpicker.com/product/jDtCmG/silverstone-case-rl04w,ATX Mid Tower,White,,Acrylic,,5
Silverstone SG06BB-LITE,,https://pcpartpicker.com/product/dPPfrH/silverstone-case-sg06slite,Mini ITX Desktop,Silver,,Acrylic,,1
Xion XON-566TB,,https://pcpartpicker.com/product/pqCwrH/xion-case-xon566tb,ATX Mid Tower,Black,,Acrylic,,4
Xion XON-710P,,https://pcpartpicker.com/product/XvXfrH/xion-case-xon710prd,MicroATX Slim,Red / Black,300,,9.5,1
Xion XON-791B,,https://pcpartpicker.com/product/LMzv6h/xion-case-xon791b,ATX Mid Tower,Black,,,,3
Apevia 837344000652,,https://pcpartpicker.com/product/WKvRsY/apevia-case-837344000652,ATX Mid Tower,Silver,350,Acrylic,39.5,4
Apevia ATXB8KLW-SS,,https://pcpartpicker.com/product/6KvRsY/apevia-case-atxb8klwss,ATX Mid Tower,Silver,,Acrylic,40.3,4
Apevia MX-Pider,,https://pcpartpicker.com/product/QJ4gXL/apevia-case-mxpidernwbk500,ATX Full Tower,Black,500,,50.9,4
Apevia MX-Pider,,https://pcpartpicker.com/product/rqjG3C/apevia-case-mxpideral500,ATX Full Tower,Silver,500,Acrylic,50.9,4
Apevia X-DMR3,,https://pcpartpicker.com/product/Tjdqqs/apevia-case-xdmr3nwal450,ATX Mid Tower,Silver,450,,37.1,6
Apevia X-Dreamer4,,https://pcpartpicker.com/product/9gvRsY/apevia-case-xdreamer4al,ATX Mid Tower,Silver,,Acrylic,43.1,4
Apex MI-110,,https://pcpartpicker.com/product/yBkD4D/apex-case-mi110,Mini ITX Tower,Black / Silver,250,Acrylic,9.7,1
DIYPC MiniQ1,,https://pcpartpicker.com/product/qdyFf7/diypc-case-miniq1b,MicroATX Mini Tower,Black,,,24.7,2
DIYPC MiniQ1,,https://pcpartpicker.com/product/Qy6BD3/diypc-case-miniq1w,MicroATX Mini Tower,White,,,24.7,2
DIYPC Skyline,,https://pcpartpicker.com/product/9hCwrH/diypc-case-skylineb,ATX Mid Tower,Black,,,28.3,6
Thermaltake VP300A5W2N,,https://pcpartpicker.com/product/t7K7YJ/thermaltake-case-vp300a5w2n,ATX Mid Tower,Blue,,Acrylic,52.7,6
Raidmax ATX-502WBG,,https://pcpartpicker.com/product/pyjG3C/raidmax-case-atx502wtiu,ATX Mid Tower,Black / Silver,,,59.5,3
Rosewill FB-04,,https://pcpartpicker.com/product/w9V48d/rosewill-case-fb04,ATX Mid Tower,Black,,,26.5,4
Sentey CS1-1399 PLUS,,https://pcpartpicker.com/product/GQphP6/sentey-case-cs11399plus,ATX Mid Tower,Black / Red,,,30.3,5
Sentey CS1-1410,,https://pcpartpicker.com/product/cc8Zxr/sentey-case-cs11410,ATX Mid Tower,Black,400,,30.3,5
Sentey CS1-1410 PLUS,,https://pcpartpicker.com/product/LGyFf7/sentey-case-cs11410plus,ATX Mid Tower,Black,,,30.3,5
Sentey GS-6060 Plus,,https://pcpartpicker.com/product/CyYXsY/sentey-case-gs6060plus,ATX Mid Tower,Black / Blue,,Acrylic,40.2,4
Topower TP-6208BB,,https://pcpartpicker.com/product/vY3RsY/topower-case-tp6208bb,ATX Mid Tower,Black,,Acrylic,,5
Xion XON-160P,,https://pcpartpicker.com/product/RvXfrH/xion-case-xon160p,ATX Mid Tower,Black / Silver,500,,56.9,5
Xion XON-301,,https://pcpartpicker.com/product/Mj6BD3/xion-case-xon301,ATX Mid Tower,Black / Silver,,Acrylic,,5
HEC Enterprise,,https://pcpartpicker.com/product/WtMFf7/hec-case-enterprise,ATX Mid Tower,Black,,,,2
Thermaltake Versa G1,,https://pcpartpicker.com/product/HKfp99/thermaltake-case-vo600a1w3n,ATX Mid Tower,Black,,Acrylic,40.1,5
Thermaltake New Soprano Snow Edition,,https://pcpartpicker.com/product/R8fp99/thermaltake-case-vo900m6n2n,ATX Mid Tower,White,,,51.2,5
Logisys CS368BB,,https://pcpartpicker.com/product/Xtzv6h/logisys-case-cs368bb,ATX Mid Tower,Black / Blue,480,,34,6
Rosewill Galaxy-01,,https://pcpartpicker.com/product/hqTmP6/rosewill-case-galaxy01,ATX Mid Tower,Black,,,45.9,4
Lian Li PC-A76WX,,https://pcpartpicker.com/product/k6kD4D/lian-li-case-pca76wx,ATX Full Tower,Black,,Acrylic,,12
Apevia X-Sniper2,,https://pcpartpicker.com/product/bVMFf7/apevia-case-xsniper2wht,ATX Mid Tower,White / Blue,,Acrylic,,4
Cougar Pioneer-X,,https://pcpartpicker.com/product/33dxFT/cougar-pioneer-x-atx-mid-tower-case-pioneer-x,ATX Mid Tower,Black,,,,6
Xigmatek Recon,,https://pcpartpicker.com/product/svphP6/xigmatek-case-ccm35abxu01,ATX Mid Tower,Black,,,,4
Gigabyte GZ-PD Plus,,https://pcpartpicker.com/product/K3h9TW/gigabyte-case-gzpdplus,ATX Mid Tower,Black,,,30.7,4
Cougar MG100,,https://pcpartpicker.com/product/ctPfrH/cougar-case-mg100,MicroATX Mini Tower,Black,,,,2
Cooler Master K280,,https://pcpartpicker.com/product/mJx9TW/cooler-master-case-rck280kkr500,ATX Mid Tower,Black,500,,,6
Apevia X-Hermes,,https://pcpartpicker.com/product/NJ6BD3/apevia-case-xhermesbl,ATX Mid Tower,Black / Blue,,Acrylic,44.7,4
BitFenix Shadow,,https://pcpartpicker.com/product/zbBv6h/bitfenix-case-bfcsdo150kkxbrrp,ATX Mid Tower,Black,,,,7
Gigabyte Luxo M30 White,,https://pcpartpicker.com/product/CfNp99/gigabyte-case-gzzlm3co,ATX Mid Tower,White / Black,,Acrylic,63.8,8
Lian Li PC-A79,,https://pcpartpicker.com/product/ygX2FT/lian-li-case-pca79a,ATX Full Tower,Silver,,,,6
Rosewill THRONE-G-Window,,https://pcpartpicker.com/product/dNK7YJ/rosewill-case-thronegwindow,ATX Full Tower,Gunmetal,,Acrylic,74.8,10
Rosewill THRONE-G-Window,,https://pcpartpicker.com/product/y6TmP6/rosewill-case-thronewindowa,ATX Full Tower,Black / Red,,Acrylic,74.8,10
Thermaltake Urban 21 BOM,,https://pcpartpicker.com/product/4MR48d/thermaltake-case-urban21bom,ATX Mid Tower,Black,,Acrylic,40.1,5
Gigabyte GZ-ZSUCWP,,https://pcpartpicker.com/product/cdK7YJ/gigabyte-case-gzzsucwp,ATX Mid Tower,Black,,,61.6,8
Enermax ECA3310A,,https://pcpartpicker.com/product/JCjG3C/enermax-case-eca3310aw,ATX Mid Tower,White,,Acrylic,58.6,7
Cubitek Mini Cube,,https://pcpartpicker.com/product/fz2kcf/cubitek-case-cbmnis004,Mini ITX Tower,Silver,,,,3
Cubitek Tattoo Beta 2,,https://pcpartpicker.com/product/LRQypg/cubitek-case-cbtab5102,ATX Mid Tower,Black,,,,5
Cubitek Tattoo Beta 2,,https://pcpartpicker.com/product/ZT8Zxr/cubitek-case-cbtaf5102,ATX Mid Tower,Black / Red,,Acrylic,,5
Cubitek Tattoo Pro 2,,https://pcpartpicker.com/product/YFzv6h/cubitek-case-cbtap5102,ATX Mid Tower,Black / Red,,Acrylic,,5
Cubitek Tattoo White,,https://pcpartpicker.com/product/4f3RsY/cubitek-case-cbtas510w,ATX Mid Tower,Black / White,,Acrylic,,5
Aerocool DS Cube,,https://pcpartpicker.com/product/XjtCmG/aerocool-ds-cube-microatx-mini-tower-case-ds-cube,MicroATX Mini Tower,Black,,,41.5,2
Aerocool DS Cube,,https://pcpartpicker.com/product/RjtCmG/aerocool-ds-cube-microatx-mini-tower-case-en52292,MicroATX Mini Tower,White,,Acrylic,41.5,2
Aerocool DS Cube,,https://pcpartpicker.com/product/8WxfrH/aerocool-ds-cube-microatx-mini-tower-case-en52322,MicroATX Mini Tower,Black / Red,,Acrylic,41.5,2
Aerocool DS Cube,,https://pcpartpicker.com/product/7c2kcf/aerocool-ds-cube-microatx-mini-tower-case-en52360,MicroATX Mini Tower,Black / White,,,41.5,2
Aerocool DS Cube,,https://pcpartpicker.com/product/myJwrH/aerocool-ds-cube-microatx-mini-tower-case-en52391,MicroATX Mini Tower,Black / Gold,,Acrylic,41.5,2
Aerocool DS Cube,,https://pcpartpicker.com/product/CwMFf7/aerocool-ds-cube-microatx-mini-tower-case-ds-cube-blue,MicroATX Mini Tower,Black / Blue,,,41.5,2
Aerocool DS Cube,,https://pcpartpicker.com/product/TmV48d/aerocool-case-dscubered,MicroATX Mini Tower,Black / Red,,,41.5,2
Aerocool DS Cube,,https://pcpartpicker.com/product/KNFKHx/aerocool-ds-cube-microatx-mini-tower-case-en52544,MicroATX Mini Tower,Black / Green,,Acrylic,41.5,2
Aerocool DS Cube,,https://pcpartpicker.com/product/QLBhP6/aerocool-ds-cube-microatx-mini-tower-case-en52537,MicroATX Mini Tower,Black / Blue,,Acrylic,41.5,2
Nanoxia NXDS5B,,https://pcpartpicker.com/product/jPjG3C/nanoxia-case-nxds5w,ATX Full Tower,Black,,,,11
Nanoxia NXDS5B,,https://pcpartpicker.com/product/9jNv6h/nanoxia-nxds5wb-atx-full-tower-case-nxds5wb,ATX Full Tower,White / Black,,,,11
Antec Nineteen Hundred,,https://pcpartpicker.com/product/Pxn2FT/antec-case-nineteenhundredred,ATX Full Tower,Black / Red,,Acrylic,,12
Rosewill Legacy MX2-B,,https://pcpartpicker.com/product/MGK7YJ/rosewill-case-legacymx2s,ATX Mid Tower,Black,,,37.2,3
Rosewill Legacy QT01-B,,https://pcpartpicker.com/product/q6YXsY/rosewill-case-legacyqt01b,ATX Mid Tower,Black,,,43.4,4
Rosewill Legacy U2-B,,https://pcpartpicker.com/product/pjtCmG/rosewill-case-legacyu2b,Mini ITX Tower,Black,,,15.4,2
Rosewill Legacy U2-B,,https://pcpartpicker.com/product/gT8Zxr/rosewill-case-legacyu2bwindow,Mini ITX Tower,Black,,Acrylic,15.4,2
Rosewill Legacy V6-B,,https://pcpartpicker.com/product/KJYXsY/rosewill-case-legacyv6b,Mini ITX Tower,Black,,,12.5,4
NZXT H440 EnVyUs,,https://pcpartpicker.com/product/PtnG3C/nzxt-case-cah442wen,ATX Mid Tower,Black / Blue,,Acrylic,53.3,8
Antec NSK3180,,https://pcpartpicker.com/product/D8Lypg/antec-case-nsk3180,MicroATX Mid Tower,Black,380,,26.6,2
HEC 63R3BR,,https://pcpartpicker.com/product/xRZQzy/hec-case-63r3br,ATX Mid Tower,Black / Red,,,35.2,4
Rosewill Legacy U3-B,,https://pcpartpicker.com/product/QVh9TW/rosewill-case-legacyu3swindow,MicroATX Mini Tower,Silver,,Acrylic,20.1,2
Rosewill Legacy V3 Plus-B,,https://pcpartpicker.com/product/GG7wrH/rosewill-case-legacyv3plusb,Mini ITX Tower,Black,,,10,1
Rosewill Legacy V3 Plus-B,,https://pcpartpicker.com/product/LJjG3C/rosewill-case-legacyv3pluss,Mini ITX Tower,Silver,,,10,1
Raygo R12-42403,,https://pcpartpicker.com/product/MgR48d/raygo-case-r1242403,MicroATX Mid Tower,Black / Silver,,,,2
Xigmatek Aquila,,https://pcpartpicker.com/product/kk4gXL/xigmatek-case-ccd14awxu01,MicroATX Mini Tower,Black / White,,Acrylic,,2
Xigmatek Aquila,,https://pcpartpicker.com/product/X6RFf7/xigmatek-case-geforcegtxaquila,MicroATX Mini Tower,Black / Green,,Acrylic,,2
Cooler Master 690 III,,https://pcpartpicker.com/product/TmyFf7/cooler-master-case-cms693gwn1,ATX Mid Tower,Black / Green,,,58.5,7
Cooler Master 690 III,,https://pcpartpicker.com/product/hBjWGX/cooler-master-cm-690-iii-atx-mid-tower-case-cms-693-wwn1-v2,ATX Mid Tower,White / Black,,Acrylic,58.5,7
Apex EL-660,,https://pcpartpicker.com/product/g2tCmG/apex-case-el660,ATX Mid Tower,Black,,,55.4,6
NZXT Phantom 240,,https://pcpartpicker.com/product/fkL7YJ/nzxt-case-caph240b3,ATX Mid Tower,Black / Gray,,Acrylic,,6
NZXT Phantom 240,,https://pcpartpicker.com/product/PYJkcf/nzxt-case-caph240r1,ATX Mid Tower,Black / Red,,Acrylic,,6
DIYPC HTPC-MiniCube,,https://pcpartpicker.com/product/3xyFf7/diypc-case-htpcminicubegold,Mini ITX Tower,Gold,,,9.8,1
DIYPC HTPC-MiniCube,,https://pcpartpicker.com/product/qFBv6h/diypc-case-htpcminicubes,Mini ITX Tower,Silver,,,9.8,1
Gigabyte GZ-G3 PLUS,,https://pcpartpicker.com/product/6qK7YJ/gigabyte-case-gzg3plus,ATX Mid Tower,Black / Red,,,33.6,6
Nanoxia Deep Silence 2 White,,https://pcpartpicker.com/product/YHXfrH/nanoxia-case-nxds2b,ATX Mid Tower,Black,,,57,7
Nanoxia Deep Silence 2 White,,https://pcpartpicker.com/product/RwGkcf/nanoxia-case-nxds2w,ATX Mid Tower,White,,,57,7
Silverstone PS10B,,https://pcpartpicker.com/product/3KyFf7/silverstone-case-ps10b,ATX Mid Tower,Black,,,54.8,0
Thermaltake Urban S1,,https://pcpartpicker.com/product/6TXfrH/thermaltake-case-ca1a800m1nn00,MicroATX Mini Tower,Black,,,32.9,5
Thermaltake Urban SD1,,https://pcpartpicker.com/product/xXg323/thermaltake-case-ca1a900s1nn00,MicroATX Mini Tower,Black,,,30.4,2
Cooler Master TC102,,https://pcpartpicker.com/product/ffYXsY/cooler-master-case-tc102kkr500,ATX Mid Tower,Black,500,,,2
SHARKOON Mask,,https://pcpartpicker.com/product/HhsKHx/sharkoon-case-4044951014170,ATX Mid Tower,Black,,,,3
Parvum Systems S2.0,,https://pcpartpicker.com/product/t8h9TW/parvum-systems-case-s20bkbl,MicroATX Mini Tower,Black / Blue,,Acrylic,,2
Parvum Systems S2.0,,https://pcpartpicker.com/product/FgYXsY/parvum-systems-case-s20bkor,MicroATX Mini Tower,Black / Orange,,Acrylic,,2
Parvum Systems S2.0,,https://pcpartpicker.com/product/gtXfrH/parvum-systems-case-s20bkrd,MicroATX Mini Tower,Black / Red,,Acrylic,,2
Parvum Systems S2.0,,https://pcpartpicker.com/product/HzmLrH/parvum-systems-case-s20whbl,MicroATX Mini Tower,White / Blue,,Acrylic,,2
Parvum Systems S2.0,,https://pcpartpicker.com/product/3yDwrH/parvum-systems-case-s20whgr,MicroATX Mini Tower,Green / White,,Acrylic,,2
Parvum Systems S2.0,,https://pcpartpicker.com/product/qpdqqs/parvum-systems-case-s20whor,MicroATX Mini Tower,Orange / White,,Acrylic,,2
Parvum Systems S2.0,,https://pcpartpicker.com/product/p2qdnQ/parvum-systems-case-s20whrd,MicroATX Mini Tower,White / Red,,Acrylic,,2
Parvum Systems S2.0,,https://pcpartpicker.com/product/K3fp99/parvum-systems-case-s20whgd,MicroATX Mini Tower,White / Gold,,Acrylic,,2
BitFenix Outlaw,,https://pcpartpicker.com/product/WHyFf7/bitfenix-case-outlaw,ATX Mid Tower,Black,,,37.3,4
BitFenix Outlaw,,https://pcpartpicker.com/product/wcQypg/bitfenix-case-bfcolw100kkn1rp,ATX Mid Tower,Black,,,37.3,4
BitFenix Outlaw USB3.0,,https://pcpartpicker.com/product/DqYXsY/bitfenix-case-bfcolw100kkn1u3,ATX Mid Tower,Black,,,37.6,4
BitFenix Outlaw USB3.0,,https://pcpartpicker.com/product/vpZQzy/bitfenix-case-bfcolw100kknksu3,ATX Mid Tower,Black,,,37.6,4
BitFenix Neos,,https://pcpartpicker.com/product/6hsKHx/bitfenix-case-bfcneo100kkwkarp,ATX Mid Tower,Black / Gold,,Acrylic,37,3
BitFenix Neos,,https://pcpartpicker.com/product/p9xfrH/bitfenix-case-bfcneo100kkxsbrp,ATX Mid Tower,Black / Blue,,,37,3
BitFenix Neos,,https://pcpartpicker.com/product/G3fp99/bitfenix-case-bfcneo100kkxskrp,ATX Mid Tower,Black,,,37,3
BitFenix Neos,,https://pcpartpicker.com/product/NGvRsY/bitfenix-case-bfcneo100wwxksrp,ATX Mid Tower,White / Blue,,,37,3
BitFenix Neos,,https://pcpartpicker.com/product/pDx9TW/bitfenix-case-bfcneo100kkwskrp,ATX Mid Tower,Black,,,37,3
BitFenix Phenom M Nvidia Edition,,https://pcpartpicker.com/product/PVtCmG/bitfenix-case-bfcphm300kkxkknv,MicroATX Mini Tower,Black / Green,,,30.6,5
Apex TX-388,,https://pcpartpicker.com/product/LYyFf7/apex-case-tx388,MicroATX Mid Tower,Black,300,,25.8,4
Azza GT1,,https://pcpartpicker.com/product/fPbp99/azza-case-csazgt1,ATX Full Tower,Black,,Acrylic,90.4,7
Cooler Master K550,,https://pcpartpicker.com/product/6xDwrH/cooler-master-case-rck550kwn1,ATX Mid Tower,Black,,Acrylic,58.3,7
DIYPC FM08,,https://pcpartpicker.com/product/kmbp99/diypc-case-fm08b,ATX Mid Tower,Black,,,33.8,2
DIYPC FM08,,https://pcpartpicker.com/product/rnbp99/diypc-case-fm08w,ATX Mid Tower,Black,,,33.8,2
DIYPC FM08,,https://pcpartpicker.com/product/9bBv6h/diypc-case-fm08blue,ATX Mid Tower,Black / Blue,,,33.8,2
DIYPC FM08,,https://pcpartpicker.com/product/7m6BD3/diypc-case-fm08r,ATX Mid Tower,Black / Red,,,33.8,2
DIYPC FM08,,https://pcpartpicker.com/product/Cb4gXL/diypc-case-fm08bk,ATX Mid Tower,Black,,,33.8,2
DIYPC FM08,,https://pcpartpicker.com/product/D2qdnQ/diypc-case-fm08blue2,ATX Mid Tower,Black / Blue,,,33.8,2
HEC Voyager,,https://pcpartpicker.com/product/tqK7YJ/hec-case-voyager,ATX Mid Tower,Black,,,29.5,1
Rosewill Legacy W1-B,,https://pcpartpicker.com/product/WpZQzy/rosewill-case-legacyw1b,Mini ITX Tower,Black,,,31.1,4
Rosewill Legacy W1-B-Window,,https://pcpartpicker.com/product/jFFPxr/rosewill-case-legacyw1bwindow,Mini ITX Tower,Black,,Acrylic,31.1,4
Rosewill Legacy W1-S,,https://pcpartpicker.com/product/w2g323/rosewill-case-legacyw1s,Mini ITX Tower,Silver,,,31.1,4
Rosewill Legacy W1-S-Window,,https://pcpartpicker.com/product/kQ8Zxr/rosewill-case-legacyw1swindow,Mini ITX Tower,Silver,,Acrylic,31.1,4
CiT MTX-005B,,https://pcpartpicker.com/product/RnkD4D/cit-case-mtx005b,Mini ITX Tower,Black,300,,,1
Aerocool DS 200,,https://pcpartpicker.com/product/nYJkcf/aerocool-case-ds200blackwindowe,ATX Mid Tower,Black,,Acrylic,,5
Xigmatek Nebula,,https://pcpartpicker.com/product/F3Crxr/xigmatek-case-en6329,Mini ITX Tower,White,,,22.3,2
Deepcool TESSERACT BF,,https://pcpartpicker.com/product/J3yV3C/deepcool-tesseract-wh-sw-atx-mid-tower-case-tesseract-wh-sw,ATX Mid Tower,White / Black,,Acrylic,36.4,4
Deepcool STEAM CASTLE,,https://pcpartpicker.com/product/KdNp99/deepcool-case-steamcastleblack,MicroATX Mid Tower,Black,,Acrylic,47.1,3
Deepcool STEAM CASTLE,,https://pcpartpicker.com/product/Qxh9TW/deepcool-case-steamcastlered,MicroATX Mid Tower,Red,,Acrylic,47.1,3
Deepcool STEAM CASTLE,,https://pcpartpicker.com/product/FyDwrH/deepcool-case-steamcastlewhite,MicroATX Mid Tower,White,,Acrylic,47.1,3
Deepcool STEAM CASTLE,,https://pcpartpicker.com/product/ThM323/deepcool-case-steamcastlecamo,MicroATX Mid Tower,Camo,,Acrylic,47.1,3
Deepcool STEAM CASTLE,,https://pcpartpicker.com/product/zcfmP6/deepcool-case-steamcastlemblk,MicroATX Mid Tower,Black,,,47.1,3
Deepcool STEAM CASTLE,,https://pcpartpicker.com/product/B3Crxr/deepcool-case-steamcastlemwht,MicroATX Mid Tower,White,,,47.1,3
Lian Li PC-Q33,,https://pcpartpicker.com/product/kD4NnQ/lian-li-case-pcq33a,Mini ITX Tower,Silver,,,18.1,2
Lian Li PC-Q33,,https://pcpartpicker.com/product/s8dFf7/lian-li-case-pcq33wb,Mini ITX Tower,Black,,Acrylic,18.1,2
In Win GR One,,https://pcpartpicker.com/product/Mz4gXL/inwin-case-gronewhite,ATX Full Tower,White / Black,,Acrylic,81,8
Antec ASK4000E-U3,,https://pcpartpicker.com/product/dbtWGX/antec-case-ask4000eu3,ATX Mid Tower,Black,,,33.4,5
BitFenix Pandora,,https://pcpartpicker.com/product/n9Trxr/bitfenix-case-bfcpan300kkwl1rp,MicroATX Mid Tower,Black,,Acrylic,31.2,2
BitFenix Pandora,,https://pcpartpicker.com/product/ZXs8TW/bitfenix-case-bfcpan300kkxl1rp,MicroATX Mid Tower,Black,,,31.2,2
BitFenix Pandora Core,,https://pcpartpicker.com/product/LdnG3C/bitfenix-case-bfcpan300kkwn1rp,MicroATX Mid Tower,Black,,Acrylic,31.2,2
BitFenix Pandora Core,,https://pcpartpicker.com/product/4Zx9TW/bitfenix-case-bfcpan300kkxn1rp,MicroATX Mid Tower,Black,,,31.2,2
BitFenix Pandora Core,,https://pcpartpicker.com/product/GhPzK8/bitfenix-case-bfcpan300kswn1rp,MicroATX Mid Tower,Silver,,Acrylic,31.2,2
Lian Li PC-A61,,https://pcpartpicker.com/product/2kcMnQ/lian-li-case-pca61wx,ATX Mid Tower,Black,,Acrylic,57.4,6
Lian Li PC-B16,,https://pcpartpicker.com/product/Y2FXsY/lian-li-case-pcb16,ATX Mid Tower,Black,,,57.4,6
Lian Li PC-10N,,https://pcpartpicker.com/product/PqxfrH/lian-li-case-pc10nb,ATX Mid Tower,Black,,,,6
Lian Li PC-10N,,https://pcpartpicker.com/product/DZx9TW/lian-li-case-pc10na,ATX Mid Tower,Silver,,,,6
Lian Li PC-Q01,,https://pcpartpicker.com/product/qH98TW/lian-li-case-pcq01a,Mini ITX Tower,Silver,,,13.2,2
Lian Li PC-Q19,,https://pcpartpicker.com/product/6BDzK8/lian-li-case-pcq19a,Mini ITX Tower,Silver,,,22.4,1
Lian Li PC-Q35A,,https://pcpartpicker.com/product/zv648d/lian-li-case-pcq35a,Mini ITX Tower,Silver,,,18.1,5
Lian Li PC-Q35A,,https://pcpartpicker.com/product/jG38TW/lian-li-case-pcq35b,Mini ITX Tower,Silver,,,18.1,5
Lian Li PC-V2130,,https://pcpartpicker.com/product/TmPzK8/lian-li-case-pcv2130a,ATX Full Tower,Silver,,,94.4,8
Lian Li PC-V2130,,https://pcpartpicker.com/product/Bv648d/lian-li-case-pcv2130b,ATX Full Tower,Black,,,94.4,8
Lian Li PC-V2130,,https://pcpartpicker.com/product/9nTrxr/lian-li-case-pcv2130wx,ATX Full Tower,Black,,Acrylic,94.4,8
Lian Li PC-V358,,https://pcpartpicker.com/product/shPzK8/lian-li-case-pcv358a,MicroATX Mid Tower,Silver,,,36.6,6
Lian Li PC-V359W,,https://pcpartpicker.com/product/gNJwrH/lian-li-case-pcv359wg,MicroATX Mid Tower,Gold,,,36.6,3
Lian Li PC-V359W,,https://pcpartpicker.com/product/tqYXsY/lian-li-case-pcv359wrx,MicroATX Mid Tower,Black / Red,,,36.6,3
Lian Li PC-V359W,,https://pcpartpicker.com/product/wgX2FT/lian-li-case-pcv359wb,MicroATX Mid Tower,Black,,,36.6,3
Lian Li PC-Q36W,,https://pcpartpicker.com/product/FMPfrH/lian-li-case-pcq36wg,Mini ITX Tower,Gold,,,25.4,2
Lian Li PC-Q36W,,https://pcpartpicker.com/product/QNJwrH/lian-li-case-pcq36wrx,Mini ITX Tower,Black / Red,,,25.4,2
Lian Li PC-Q36W,,https://pcpartpicker.com/product/9KH48d/lian-li-case-q36wa,Mini ITX Tower,Black,,,25.4,2
Lian Li PC-Q36W,,https://pcpartpicker.com/product/QdnG3C/lian-li-case-q36wxb,Mini ITX Tower,Silver,,,25.4,2
Silverstone RV05B,,https://pcpartpicker.com/product/yFs8TW/silverstone-sst-rv05wb-atx-mid-tower-case-sst-rv05wb,ATX Mid Tower,White / Black,,,63.8,2
Silverstone RV05B,,https://pcpartpicker.com/product/dqRFf7/silverstone-sst-rv05wb-w-atx-mid-tower-case-sst-rv05wb-w,ATX Mid Tower,White / Black,,Acrylic,63.8,2
DIYPC M88,,https://pcpartpicker.com/product/HnkD4D/diypc-case-m88bk,MicroATX Mini Tower,Black,,,21.1,3
In Win BL641.FH300TB3F,,https://pcpartpicker.com/product/hn3RsY/inwin-case-bl641fh300tb3f,HTPC,Black,300,,11.6,2
In Win D-FRAME MINI,,https://pcpartpicker.com/product/HnTrxr/inwin-case-dframeminiblack,Mini ITX Tower,Black / Red,,Tempered Glass,46.3,3
In Win D-FRAME MINI,,https://pcpartpicker.com/product/Nkw7YJ/inwin-d-frame-mini-blue-mini-itx-tower-case-d-frame-mini-blue,Mini ITX Tower,Blue,,Tempered Glass,46.3,3
In Win D-FRAME MINI,,https://pcpartpicker.com/product/LVBTwP/inwin-d-frame-mini-white-mini-itx-tower-case-d-frame-mini-white,Mini ITX Tower,White,,Tempered Glass,46.3,3
In Win EC046.CQ450TB3K,,https://pcpartpicker.com/product/qHV48d/inwin-case-ec046cq450tb3k,ATX Mid Tower,Black,,,43.6,4
In Win G7,,https://pcpartpicker.com/product/rGvRsY/inwin-case-g7gray,ATX Mid Tower,Gray,,,43.6,4
In Win G7,,https://pcpartpicker.com/product/vmGj4D/inwin-g7-atx-mid-tower-case-g7-metallic-grey,ATX Mid Tower,Gray,,,43.6,4
In Win S-FRAME,,https://pcpartpicker.com/product/7ryFf7/inwin-case-sframe,ATX Full Tower,Black,,Tempered Glass,131.3,4
DIYPC MA01,,https://pcpartpicker.com/product/QwrcCJ/diypc-case-ma01g,MicroATX Mini Tower,Black / Green,,,20.5,1
DIYPC MA01,,https://pcpartpicker.com/product/dyNypg/diypc-ma01-r-microatx-mini-tower-case-ma01-r,MicroATX Mini Tower,Black / Red,,,20.5,1
Silverstone FT05,,https://pcpartpicker.com/product/x48H99/silverstone-case-ft05bw,ATX Mid Tower,Black / Silver,,Acrylic,45.3,2
Silverstone FT05,,https://pcpartpicker.com/product/bBDzK8/silverstone-case-ft05sw,ATX Mid Tower,Silver,,,45.3,2
